firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
A771648,53,103.94083,7515.8848,2,13.838356,523,28
A771684,92,38.64217,49.279999,2.1666667,13.758904,,28
A771806,34,52.85886,1756.444,2.8571429,12.652055,701,41
A771809,34,48.152683,1134.98,3,.99726027,142,40
A771867,16,62.779091,705.88,2.8823528,4.838356,851,47
A771976,7,66.310158,45.080002,2,13.668493,,28
A772088,6,51.085758,76.379997,4,13.838356,452,28
A772219,135,67.649612,120.33,1.85,25.013699,452,16
A772220,19,177.97903,99622.938,3,33.564384,451,16
A772321,202,84.972336,60,2.2,7.0027399,295,8
A772583,13,32.539642,3245.9199,2,13.00548,,34
A772618,157,38.449364,4400,2.0833333,11.153424,182,13
A772825,112,39.90852,2091.46,2.8333333,6.0876713,851,11
A772836,23,118.18911,386,3.3421052,13.424658,511,34
A772837,322,159.99715,145.45,3.8333333,13.591781,515,28
A772848,23,47.542336,1983.34,2.5,9.2547941,452,49
A772927,1,91.278496,48.110001,4,6.8301368,726,13
A773065,64,29.06144,446.28,2.6666667,13.40274,,28
A773117,12,16.598766,223.89999,2,13.090411,,28
A773282,15,96.82518,55.900002,1.5,.66849315,,8
A773433,13,125.70078,14780,4,5.5863013,701,28
A773514,71,62.974445,1983.35,2.6923077,12.920547,515,28
A773654,17,85.752586,12269.286,3.3333333,13.493151,514,28
A773697,37,26.928486,226.91,3.3333333,10.676712,921,28
A773700,48,29.255516,226.91,2,10.758904,921,28
A773737,126,59.086594,3100,2.5999999,13.509589,,2
A773844,670,29.390371,1981.61,1.8225539,7.0027399,747,24
A773880,20,76.449532,54882.27,4,13.424658,,28
A77403,32,255.69165,4400,3,9.1698627,,4
A774460,96,46.693306,9523.2949,3.4000001,13.424658,,8
A774499,26,37.537918,198.444,2.1666667,2,,28
A774553,126,41.47258,298.85666,2.2,13.339726,,12
A774779,7,49.181999,6.0100002,2,13.00548,516,28
A774832,3,50.189209,3198.624,4.2727275,7.0027399,221,46
A774971,61,40.762844,2229.75,2.5999999,11.509589,,13
A775022,121,247.62846,3026.47,4,8.2547941,,38
A775172,152,84.536057,3118.7,3.2592592,14.386301,922,28
A775206,26,71.254601,879.23999,3,12.843836,,28
A775414,7,36.465694,595,2.3636363,3.1397259,505,18
A77545,138,56.388752,14462.822,2.5714285,12.882192,851,4
A775535,8,43.434898,1560.5,3,8.8410959,,28
A775795,0,98.840332,8160,2.8636363,13.00548,241,43
A775887,45,44.300056,111.8,2.8,13.00548,748,28
A776775,101,71.139694,9411.0596,2.1666667,13.339726,,28
A776865,244,126.98829,859.04681,4.0833335,12.180822,,46
A776891,286,49.116879,360,2.4375,8.7561646,514,28
A777055,220,80.032013,300,2.4545455,9.0027399,501,28
A777083,164,53.776318,5940.5898,2.3333333,6.1698632,514,28
A777255,47,119.94094,1800,4,12.641096,515,28
A777291,69,109.7867,69.730003,4,13.224657,,28
A777375,34,79.928246,12811.68,3.1428571,6.5890412,651,29
A777456,36,87.609177,218.83667,3,12.758904,,11
A777488,0,53.446175,22291.18,4,11.758904,748,28
A777562,132,32.169952,35550,1.8761904,10.139726,524,8
A777600,14,118.72038,20787.75,3,12.778082,742,28
A777619,18,25.63633,7531.2998,2,5.838356,851,28
A77765,155,31.640266,6680.6099,1.75,10.186301,521,4
A777707,42,89.093781,705.88,2,12.676712,,8
A777917,57,70.174301,25136.279,1.4,7.4219179,,46
A778083,175,79.456795,1594.6666,3.2,7.0027399,642,28
A778188,15,87.638,858.26001,1,12.728767,923,28
A77841,87,35.688934,15634.19,1.3846154,12.30411,,4
A778431,157,40.915993,164.22,2.3846154,12.665753,454,28
A778546,10,51.907616,45.07,2,11.873973,,28
A778603,19,67.295403,1133,3,5.2520547,524,28
A778631,133,63.364426,2983.0886,3.3333333,12.479452,,48
A778686,150,60.34549,7.5999999,3,7.0876713,726,28
A778910,119,59.037312,741.17499,2,12.509589,452,40
A779000,17,34.944492,355.64001,2,12.509589,741,28
A779013,126,107.89284,545.96997,2.625,6.5068493,503,8
A779025,12,45.00663,525.36664,3,12.413698,,28
A779107,9,78.735886,2200,2.7857144,8.7561646,452,10
A779205,39,28.532339,226.91,1.25,12.172603,921,28
A779385,7337,39.010498,2074.3601,2.1138639,12.441096,745,28
A779428,15,52.150547,509.51999,1,.99726027,287,28
A779898,79,66.242577,317.95251,2.3333333,10.120548,524,28
A779928,4,33.477642,6000,2.5625,9.5890408,748,28
A780225,205,135.08598,668.2868,3.8,7.838356,,28
A780456,61,77.181534,3076.874,4,11.717808,,8
A780477,11,32.062302,543.90503,3,8.9178085,513,16
A780507,46,46.402084,12.62,2.5,7.758904,452,28
A783363,14,104.32146,1952.65,2.5999999,12.00548,633,28
A783440,81,128.02817,750,3.5,11.920547,742,28
A783450,147,53.292397,75.440002,2.6666667,8.2109585,,8
A783466,28,40.53669,18661.471,2.75,12.134247,517,28
A783566,21,92.66806,5734.1899,1.8,16.150684,142,46
A783642,21,79.049644,1938.755,5,11.942466,515,31
A783792,76,76.797462,1189.76,2,12.00548,,28
A783848,39,67.425179,73.339996,3,12,,28
A784047,107,162.90828,330,3.6666667,53.200001,341,28
A784070,19,63.962368,31.139999,3,16.479452,401,24
A784202,148,54.068317,4532,3.3125,11.882192,726,28
A784206,19,45.530815,161.155,2.2857144,11.635616,501,28
A784252,15,44.820354,739.83667,5,11.843836,,8
A784273,129,62.418339,2759.3501,4.2857141,6.7561646,803,28
A784516,65,39.023895,2205.1499,3.1428571,11.808219,741,28
A784547,7,47.269634,251.74001,3,10.827397,159,47
A784639,106,37.495953,120.19,1.75,11.843836,514,14
A784667,60,48.641781,2042.4723,2,4.1671233,,28
A784753,13,27.007397,390.14999,2,11.169863,,28
A784841,122,44.447945,153,2.8888888,11.131507,,28
A785013,13,72.371597,1849.0601,3,6.5068493,517,28
A785490,1284,61.199844,5218.4224,3.7213116,11.213698,,28
A785845,62,192.0018,1134.835,3.4000001,7.2547946,246,28
A787957,51,41.131809,22905.119,2.3333333,1.9068493,,39
A788033,12,68.27092,6227.73,3.5,11.501369,851,28
A788097,171,86.626686,1456.88,3.4000001,11.567123,722,28
A788165,25,142.7739,30229.82,2,6.0876713,,15
A788174,40,88.8806,591.32831,3.4000001,11.265754,,3
A788241,0,93.150627,2560,5,11.490411,,28
A788261,11,46.983234,50,3,11.284931,,20
A788280,78,36.129215,436.25,5,11.567123,,28
A788299,349,39.550781,3273,1.9310061,9.0027399,745,17
A788317,65,53.380463,7452.6802,2.25,6.1506848,,28
A788543,9,36.199699,18.34,1,11.109589,747,28
A788569,225,66.138153,2633.3333,2.3636363,4,501,46
A788573,192,79.071533,325,3,11.339726,244,28
A788588,82,48.853374,1900,2.2,11.501369,452,28
A788702,36,33.511757,14678.9,2.8,6.0876713,652,28
A788808,8,86.903946,241.50999,3,11.169863,926,28
A788928,77,91.263565,10597,3,10.495891,,28
A788961,27,71.485229,13547.106,3,11.010959,,28
A788979,70,107.56896,14010,3.7142856,4.1671233,723,28
A789023,38,65.399673,1600,1,11.10685,714,28
A789026,8,51.0401,880.79999,2.25,8.7178078,,28
A789081,50,28.765526,600,2,10.416438,853,28
A789157,2,47.945206,52.889999,1,3.1671233,,28
A789463,25,130.36986,7033,2.6666667,7.1698632,516,8
A789599,19,67.810928,295.39001,2.0833333,11.134247,522,45
A789622,21,42.862301,700,2,11.00548,,28
A789778,443,94.536674,37054.488,2.4583333,.99726027,316,28
A789784,861,71.675629,730,2.1864407,11.00548,316,8
A789832,38,28.780863,2025,3,11.126027,,28
A789876,21,82.876656,407.48999,3,8.6383562,,24
A789918,23,62.816509,46125,3,34.273972,,24
A790132,218,45.600536,712.63336,2.8823528,5,851,28
A790454,42,68.048927,13.67,2.2857144,10.172603,452,28
A790519,238,49.311901,3600,2.909091,10.920547,913,28
A790545,17,28.780191,8178.8398,1,10.887671,,28
A790550,6,310.75009,18000,3.25,10.408219,921,28
A790590,16,44.309025,694.08331,3,10.964383,516,36
A790622,54,82.463768,297,4,10.19726,,28
A790753,28,111.87078,936,3,10.920547,,28
A790868,150,68.153984,3089.0767,2.7333333,9.0027399,268,28
A790887,15,60.235508,50,3,10.830137,501,28
A791009,32,118.44451,5802,4.4000001,6.1698632,,28
A791047,60,26.881613,578.47998,3,9.0027399,,45
A791082,42,41.759342,107.3,1,7.1698632,927,14
A791153,44,47.477898,180,2.6666667,10.783562,722,28
A791175,43,26.325569,25168.322,3,8.7205477,,28
A791217,49,75.969681,5069,4.1999998,10.00548,,8
A791737,137,23.953882,550,2.1176472,6.9178081,602,28
A791858,33,35.971165,780.28003,2.8,2.0849316,,28
A791947,29,72.31086,20000,2.3333333,9.9178085,,28
A791956,62,68.474739,3100,2.6666667,10.405479,222,28
A792226,50,36.665836,3896.7,1,9.4684935,,16
A792269,318,45.69257,13719,2.1818182,10.158904,453,28
A792442,212,59.818306,437.5,3.3571429,9.2547941,802,28
A792451,29,42.865913,917.03003,2.25,10.139726,514,28
A792460,14,88.938576,1747.28,2.8,7.2986302,744,8
A792495,45,36.848793,1588.2,2,9.613699,,28
A792614,75,67.227013,4126.6348,3.6666667,10.158904,726,28
A792895,124,30.70957,28.75,2.8214285,10.326028,,28
A792956,83,48.436459,2188.1033,3,10.00548,,28
A793048,120,89.920059,353.05399,3.125,7.5068493,,28
A793063,219,67.735306,61018.699,3,10.172603,252,28
A793231,110,52.450195,2320.0313,3.5999999,10.257534,,28
A793834,220,70.341949,4033.5,2.875,9.7561646,514,8
A793861,54,89.213692,5892.6001,2.2727273,5.4219179,452,29
A793961,129,49.584408,6.1599998,2.125,7.9178081,343,36
A79400,172,53.478184,400,2.8888888,.99726027,,29
A794028,14,40.306995,58963.578,2,8.8136988,,28
A794174,284,100.74706,186.94501,3.7222223,6.2547946,672,28
A794199,54,113.87166,9.1700001,3.6666667,9.9205475,642,28
A794236,18,26.824389,4297.0698,3,7.5041094,,28
A794270,9,49.506927,8282.0703,2,9.7561646,132,21
A794295,109,160.17535,12745.15,3.5,9.8410959,515,28
A794327,6,78.167671,306.48563,3,9.9205475,,28
A794396,21,61.858383,6.6100001,2,8.3178082,,8
A794468,1,28.389925,6,1,.72328764,,28
A794601,84,54.406322,2246.6201,2.3333333,8.0027399,266,24
A794605,7,43.290928,300,1.5,9.7561646,501,28
A794681,2,58.806465,360.60001,3.8571429,5.838356,743,46
A794766,11,84.802574,81,3,9.7561646,527,28
A794781,87,130.26027,2800,3,2.8383563,743,28
A794791,227,54.988983,3222.0942,3.6363637,8.9178085,,32
A794907,13,47.666893,3297.48,2.7777777,2.0849316,602,28
A794919,44,57.593842,1356.875,1.875,9.8328772,452,9
A794924,15,36.151321,3000,1,8.2547941,,36
A795130,261,49.738255,23397.936,3.5,7.8821917,851,28
A795231,121,53.770447,12621.24,2.2,9.5561647,632,29
A795262,8,49.398796,4500,6,9.6219177,641,28
A795288,87,107.68808,1885.4,5,9.580822,,28
A795342,85,66.188103,520,2.6666667,12.920547,158,28
A795360,2,40.110294,93.169998,3,9.5452051,,28
A795441,8,45.69104,226.91,3,8.9479456,921,50
A795490,38,30.694229,7182.0601,2,9.5013695,,28
A795648,17,102.23979,2515.3799,2.2,8.8931503,713,28
A795666,98,69.177299,697.09003,2.1428571,9.4219179,285,1
A795704,71,91.516632,297.03,2.5,9.5068493,514,8
A795842,107,499.89697,3678.99,5.4000001,9.2547941,671,28
A795861,49,119.2485,2824,2.2,9.1698627,154,46
A795874,19,178.0546,20449.789,4.5,9.191781,,35
A795977,35,80.394547,8047.8389,5,9.4219179,,8
A796338,115,51.972713,109.71,1.8333334,4.2520547,,8
A796572,38,62.498459,24000,2.3333333,3.128767,517,46
A796695,2,26.246666,4338.5601,1,.17260274,13,10
A796752,23,397.63232,6597.2144,6,6.1698632,,28
A796855,19,22.592142,18809.699,3,8.7561646,,28
A796865,83,64.039345,176.47,1.6666666,3.419178,,41
A796911,255,25.711123,347.89001,2.7301588,9.1232872,745,28
A796945,37,54.314598,11600,3.75,8.8356161,631,28
A796966,54,70.979507,21198.893,2.6666667,8.6821918,,28
A797147,63,49.610794,851.01001,2.1666667,9.0027399,551,29
A797195,11,46.166245,695.37,2,3.49863,701,30
A797224,76,101.08759,8200.75,4,8.7561646,222,28
A797338,37,48.529411,457.69,3,8.8410959,,28
A797388,7,50.927341,1160,2,7.5890412,,28
A797395,585,72.860245,304.39999,3.25,8.8465757,622,28
A797456,90,80.673164,371.23499,4.3333335,8.7178078,526,44
A797607,12,100.99472,906.52002,2,8.6739721,,28
A797695,13,122.84335,100.34,2.75,8.9178085,921,48
A797718,61,39.61142,32950.449,3,8.8301373,,28
A797722,9,13.564768,366.85999,2,8.8821917,703,28
A797929,23,133.63893,120,3.8,3,,28
A797993,156,25.533033,3168.8201,1.9473684,7.4054794,923,48
A798086,3,30.459499,1824.51,2,8.4438353,,40
A805637,16,35.830547,5952.2402,2,.24931507,,28
A805667,328,40.71357,1000,1.8918918,3.9150684,451,28
A805727,18,70.102058,4604.4102,1.5,5.8739724,,28
A805732,165,61.359322,16270,2,7.2547946,267,3
A805740,13,26.771463,9.1700001,1,7.0410957,,28
A805752,26,37.572643,6.0100002,3,8.6739721,,28
A805755,20,79.696533,11375,2.5999999,8.2136984,923,28
A805796,242,57.678131,974.565,3,4.5041094,,46
A805815,38,73.586998,1800,3,8.4904108,516,28
A805863,36,17.343899,270,1,8.4630136,,46
A805916,20,35.98711,576.54999,2.75,8.452055,741,28
A805970,10,36.469151,7,2,8.4136982,,28
A806152,111,25.150383,31.950001,2.4945054,8.4602737,745,28
A806163,10,90.172546,23762.4,2,5.7534246,292,28
A806178,11,45.214413,15115.23,2.5,6.2547946,524,30
A806209,65,56.510502,5578.7402,4,8.4383564,741,50
A806216,21,34.599743,2333.46,2,3.5041096,602,28
A806218,45,61.778076,2894.1599,3.75,6.0876713,923,28
A806307,11,42.839447,21.360001,3,8.2383566,522,28
A806321,108,34.178726,60.689999,2.0789473,8.3369865,,28
A806334,114,122.74086,6333.6934,3.9000001,5.6712327,702,28
A806405,17,68.647507,3332.8,4.3333335,8.1315069,,15
A806539,1,68.082222,838.71503,2.6153846,5.161644,923,28
A806612,150,65.28318,211.19333,3.3333333,6.6739726,,28
A806639,50,35.566727,691.96002,1,5.1726027,853,29
A806671,91,61.459366,63.278332,4.25,8.0027399,,28
A806740,171,53.549397,3770,2,7.8410959,551,7
A806844,651,93.160385,17161.01,3.2467532,8.1589041,724,28
A806874,193,53.900299,200,1.5,7.6657534,742,15
A806880,22,28.084759,23440,2,1.3315068,,28
A806881,34,57.266052,13264,3.5,5.7534246,724,27
A806958,20,79.767159,2521.0701,4,7.6657534,744,28
A807091,40,39.423889,89.260002,1.6666666,7.8767123,,28
A807156,24,68.899513,4996.5,3.5,8.0027399,,17
A807165,8,520,374.28571,3,7.2383561,921,28
A807340,81,52.173332,510.70999,2,7.6739726,744,28
A807365,84,75.794998,8295,2.9866667,7.5890412,742,27
A807366,34,68.667892,2984,3,6.1698632,,28
A807376,198,30.750929,46.279999,1.7692307,7.8767123,748,28
A807404,7,41.595509,2940.0425,3,6.3342466,,28
A807414,32,29.71731,7756.4702,3.3333333,7.9342465,453,28
A807429,34,57.494499,413.22,3.5,5.419178,922,28
A807523,131,172.40532,3419.45,3.6666667,7.4931507,,28
A807538,35,79.085953,70.720001,2.3333333,7.6273971,,24
A807552,10,36.054577,14896.71,1,7.3780823,,28
A807578,303,85.194931,7820.7163,3.0810812,7.0027399,,39
A807579,36,134.22839,788.50403,3,7.0027399,,28
A807582,21,20.801725,4249.6001,2,5.6712327,,29
A807590,10,132.88887,600,3.7794118,5.6712327,517,46
A807655,19,61.194904,2440.104,3,7.8000002,,28
A807667,23,44.451267,715.78998,2.4615386,5.2493153,748,50
A807669,35,17.349806,93.169998,2.0384614,6.5890412,930,8
A807682,88,90.386177,599.34668,3,6.5698628,921,28
A807699,30,52.724609,462.75,2.3333333,7.8164382,632,28
A807704,0,39.692974,3768.9575,2,7.7972603,,23
A807821,25,59.297485,55.310001,3,7.7671232,524,8
A807867,17,69.210983,1852.86,3,1.5013698,748,35
A808021,37,60.428574,69.660004,3,4.5863013,,28
A808047,12,69.778809,12.04,3,7.6986303,453,28
A808076,977,191.00769,300,3.8333333,7.4904108,642,28
A808078,0,28.250685,333.17999,3,7.5452056,,28
A808166,46,73.974709,36.060001,4.3333335,7.3369861,,28
A808211,6,43.497841,544.6286,5,7.6246576,,8
A808254,10,106.23087,5014.8516,3.4736843,5.2520547,221,8
A808995,297,73.815796,482.73392,3.6086957,7.5068493,652,28
A809021,34,83.255188,1310,1,7.2547946,701,28
A809028,67,65.511101,20240,2,6.6630139,,28
A809031,14,145.6958,723,4,7.1835618,,15
A809036,24,45.065655,300,2.2,7.5041094,501,28
A809056,26,76.411835,118,5,7.4739728,,8
A809093,100,68.666748,5000,2.1363637,5,602,28
A809213,37,77.519096,595.20001,3,7.0027399,,28
A809215,39,24.687943,564.17999,2,7.5068493,,28
A809243,25,34.969494,3944.2234,3,1.5013698,,35
A809325,23,44.37891,3448.3201,2.5,5.7671232,266,28
A809347,31,73.099998,2891.4075,3,7.3369861,,41
A809354,20,35.940315,15228.945,1.5,7.4219179,,28
A809417,11,104.53348,5694.7349,3.3333333,7.1452055,726,28
A809487,120,37.516125,345.5,2.6923077,7.3123288,,15
A809505,17,42.975945,4216.8999,5,6.5726027,,28
A809578,248,88.332405,1849.646,3.2631578,7.2958903,921,28
A809591,211,111.27203,3558.4399,3.3,6.5068493,651,28
A809631,1,102.91858,243.41,5,1.660274,,46
A809662,24,60.057522,85.730003,1.7647059,.91232878,631,50
A809675,73,47.079163,1220.23,2.5,6.7643838,632,3
A809704,3,37.599411,2531.73,3,7.079452,501,28
A809707,179,53.283424,1117.0699,2.4166667,6.6739726,631,28
A809777,124,81.774353,9.0200005,1.9,7.1698632,281,47
A809814,33,38.022282,6325,2.4000001,5.6657534,801,28
A809873,541,121.69574,1644.9177,2.6019418,6.5890412,401,28
A809939,20,126.14651,482.89001,3.8,7.0876713,701,19
A810033,19,77.299629,290.14999,5,7.0465755,,28
A810053,162,33.366283,4500,3,4.9150686,153,28
A810064,91,107.8687,1065.5,3.4000001,7.0027399,523,28
A810065,398,62.802265,184.23334,2.3391304,7.0027399,,35
A810068,35,143.46457,1860.5233,2.5789473,7.0027399,514,8
A810204,28,357.23102,5492.7798,5,6.0876713,,34
A810207,34,57.232639,28233.494,3,5.7534246,,46
A810210,18,32.837677,13563.934,3,7.0027399,,3
A810235,42,200.07727,312,4.625,6.9178081,642,28
A810243,56,88.662903,4374.6699,3,6.7972603,723,28
A810349,45,44.164459,272.26999,3,6.531507,744,28
A810438,37,18.776491,300,2,2.419178,,28
A810457,10,90.006889,9519,3,6.8794522,523,33
A810478,120,51.081188,22943.58,2.8333333,6.8684931,930,28
A810509,28,59.257481,1896.155,5,5.2520547,,28
A810516,53,50.793091,5256.2002,2,2.7835617,602,7
A810585,13,69.862877,705.87,3,5.5753427,,28
A810650,72,103.04305,2500,4,6.6410961,284,28
A810665,498,50.192616,1365.66,1.7333333,6.8410959,205,45
A810798,7,76.654297,9.0200005,2,4.7534246,268,28
A810810,103,68.291214,2050,3.8,6.7068491,660,28
A810895,69,61.450989,3484.0901,3,6.7753425,711,28
A810945,81,139.82652,37.5,2.4000001,6.8027396,,28
A810979,215,336.04816,21379.588,3.3333333,6.1698632,671,28
A810999,66,34.854763,150,1.6666666,5.6082191,,28
A811012,632,51.091682,6406.4702,2.1333334,5.8821917,366,24
A811048,24,69.829971,1148.55,3,5.838356,,28
A811147,107,57.423042,3439.9199,3.4705882,6.5068493,924,28
A811158,87,37.397842,830,2.5454545,2.9945207,926,28
A811363,183,65.774727,2695.9299,3.5,5.838356,244,28
A811418,40,69.750092,1170.145,2.2112677,5,746,39
A811476,34,44.54726,60.099998,0,6.5890412,517,28
A811574,215,148.4263,3187.0476,3.8181818,6.2547946,,8
A811616,38,33.336613,225,1.5,6.241096,,28
A811617,14,101.96341,21366.148,4,6.4219179,741,28
A811629,94,66.58934,42.080002,3,6.5068493,,28
A811641,7,92.467697,757.26001,5,6.2465754,921,28
A811646,53,33.491028,724,3.5,6.4849315,,33
A811656,6,43.101753,2742.0701,5,5.6136985,702,28
A811712,23,92.000916,3249.3367,3.5,6.3369861,,28
A811798,466,142.4398,434.51999,3.5999999,6.3369861,642,47
A811891,21,70.08374,6.0100002,1.5,6.419178,293,28
A811947,27,92.198555,1531.33,3.6666667,6.3315067,515,28
A812003,2,58.781837,214.66499,5,1.0821918,511,3
A812008,18,70.301575,39264.801,3,6.3369861,,28
A812039,62,41.942852,12.79,2.25,3.6575344,672,28
A812057,107,58.540443,1118.4175,3.4000001,6.0876713,651,28
A812166,70,46.094681,389.57999,2.3030303,3.9150684,743,24
A812300,84,191.83426,96706.68,4.1428571,6.1205478,741,28
A812301,106,49.745781,1440,3.1333334,6.0027399,741,28
A812309,33,31.489103,1374,3,6.0821919,671,28
A812344,97,61.519493,800.5,2.8,6.1698632,703,28
A812459,2,52.609039,640.96002,2.6666667,6.1123285,721,46
A812518,288,40.450195,1100.8,3.0769231,5.9178081,926,28
A812607,48,39.244854,1070,3.3333333,5.9178081,,46
A812629,2,31.892969,509.64001,2,4,,28
A812773,5,36.003471,234.42,3,5.9123287,741,13
A812812,19,36.762711,22107.211,2,5.7479453,,28
A813558,22,37.789753,828.98999,3,3.7452054,921,8
A813581,56,37.44091,25372.381,1.25,4.2082191,,12
A813657,97,32.930332,17800,4,4.838356,922,28
A813664,40,255.99411,104375.33,3.6666667,5.531507,642,28
A813691,1,25.977425,40000,1,4.6931505,,28
A813710,15,67.134888,498.82751,3.3333333,1.3315068,,36
A813766,9,70.449097,38070.801,3,4.0547943,722,8
A813877,1919,98.729416,2375.5366,3.6607144,5.5041094,748,28
A813993,161,28.749697,2774.0901,2.25,3.6712329,,28
A813994,0,158.74406,4590.3901,4,5.9178081,516,24
A814131,20,33.423233,25550,3,5.821918,,28
A814133,60,60.354385,27.049999,2.5,5.0849314,,46
A814144,0,73.572777,900,2.8333333,1.4164383,726,28
A814215,178,80.96051,19328.641,1.7368422,4.5863013,263,12
A814396,99,80.249512,2974.74,3.4444444,2.8136985,,14
A814536,25,37.054794,4065,3,5.709589,,28
A814538,72,77.649796,396,3.6666667,5.6712327,651,28
A814583,59,446.59726,5658,5,5.5863013,,48
A814617,0,55.585144,83.550003,4,5.5287671,221,28
A814741,170,101.86789,175,2.5999999,5.5698628,726,28
A814882,24,132.36314,4576.2998,1.5,5.3013697,631,28
A814929,38,83.056526,200,1.8,5.1671233,264,8
A814982,59,32.438328,682.59998,3,4.9150686,,28
A815011,31,45.773975,129.25,2.6666667,5.5835614,722,28
A815036,348,59.224426,24000,2.3809524,3.7917807,513,45
A815145,117,191.12506,8054,2.9333334,5.4602737,921,28
A815230,13,59.157047,500.04999,5,5.4630136,,28
A815299,56,66.842987,644.73999,3,5.1671233,524,28
A815375,69,81.375893,1846.7911,3.6666667,5.2520547,851,28
A815466,175,60.538635,10784.867,3,4.1671233,,28
A815517,117,170.64293,16510,4,5.3342466,,28
A815539,0,39.199375,2600,3,2.3013699,923,33
A815603,0,34.115383,9800,1,1.0575342,452,11
A815802,57,37.415676,2430,3,4.2958903,853,28
A815837,16,55.763847,540.40997,3,5.1863012,634,28
A815988,34,96.300591,9321.335,3.5,4.9150686,,28
A816000,6,43.181736,6866.5601,2,3.7287672,526,28
A816081,158,15.130651,9.3999996,2.0526316,5,921,28
A816082,120,26.523066,27.469999,1.7692307,4.838356,921,46
A816083,56,17.463963,229.5,2.4000001,1.6575342,921,18
A816142,0,458.33759,2212.6699,3.1666667,4.9917808,921,8
A816161,38,34.137341,1541.6182,3,4.9945207,,43
A816218,54,57.889118,5565,3.3333333,2.5041096,741,8
A816257,0,43.719757,906.52002,1,5.0465755,,28
A816284,19,60.581764,1125,5,5.049315,921,28
A816326,11,93.228951,6339.77,5,4.709589,452,28
A816330,1096,76.348122,431.82001,2.7142856,4.5041094,501,28
A816405,3,211.25702,9801.29,3,4.0849314,,41
A816415,19,93.681015,277.26999,5,4.9315066,,28
A816457,21,38.97258,16588,1,4.9150686,452,28
A816517,1,164.66071,158.13,5,3.0849316,,28
A816547,112,75.474403,176.49001,1.7142857,4.9808221,452,28
A816614,38,42.840137,480,3,4.838356,,28
A816669,20,66.321686,13820,4,4.9424658,511,28
A816705,0,137.75394,90,3.25,2.9150684,726,28
A816847,0,170.13885,11550.5,4,4.8438358,,8
A816928,6,28.72464,10874.19,1,4.8273973,,3
A816982,123,52.32093,2607.8,2.3333333,4.7671232,,28
A817000,113,50.919617,3000,3,4.808219,748,28
A817070,113,71.252716,1053.8,2.7142856,4.5041094,746,8
A817088,4,112.90422,22531.92,4,2.8438356,,28
A817141,15,498.39429,3571.1001,2,4.7013698,,28
A817160,23,45.337635,2250,1,3.1643836,553,28
A817364,8,141.08386,298.91428,3,4.5041094,,20
A819985,1,34.671665,1653.86,2,4.5863013,701,19
A821344,28,19.142361,8252.6699,2.5,4.5972605,,28
A821346,1,57.404369,750,3,2.1232877,,28
A821386,29,54.166069,923.47998,2.3333333,4.3287673,266,28
A821460,43,39.690464,2400,1,3.8109589,266,19
A821530,120,55.932861,4491.3198,1.7,4.1534247,132,21
A82273,37,29.399513,49487.172,1.5789474,2.290411,,4
A822731,23,45.714218,370.14999,2,4.4136987,281,28
A823954,69,94.518417,12776.392,2.6538463,3,,17
A823955,15,69.037193,2227.4836,3.8571429,3,,8
A824317,4,27.592598,4200,3,4.1178083,,28
A825445,224,90.689034,1798.13,3.1875,.58356166,516,8
A825701,23,133.27844,22461.381,3.6875,3.6712329,651,50
A825712,104,110.07704,105.17,3,4.2082191,726,28
A825722,56,161.95639,1215.6866,3,4.1534247,,46
A825936,24,14.477519,515.15997,2.8947368,4.1369863,802,15
A825964,152,99.221558,20420,4.3333335,3.7534246,651,28
A826349,8,30.81167,292.5,0,3.0849316,516,28
A826693,4,27.660589,6334.3198,2,2.8383563,741,28
A826827,29,50.853958,303.53,3,3.8191781,,28
A826831,29,40.960548,52587.5,2,3.8383563,,28
A826866,5,54.157913,4175.25,3.29,1.5013698,852,35
A826984,7,127.45658,1321.6,2.5,2.7698631,,28
A826999,54,50.083889,60359.641,1,3.4383562,742,28
A827148,211,28.877254,1614,2.75,3.7671232,853,28
A827913,8,190.27003,60,3,3.7534246,,28
A828111,3,86.575233,147.87,5,3.6849315,672,28
A828116,13,45.485863,4516.062,3,3.2136986,,28
A828547,66,88.054276,7013.3599,5,2.5863013,731,28
A828827,0,53.921162,2700,2,1.9150685,410,29
A830022,119,36.782299,6561,2.6666667,2.9095891,851,5
A830370,77,33.124752,742.26501,1.8571428,2.9808218,452,49
A830381,26,30.836975,725.57001,2,1.4164383,731,19
A830520,0,74.109146,36666.68,5,3.4657533,741,28
A831821,0,1897.5278,900.75,1,3.0821917,,33
A831860,44,114.51063,10739.13,2.48,2.1671233,622,2
A831907,94,96.796196,17600,3.5,3.2520547,,28
A831921,30,29.887411,15.84,2.4545455,3.1589041,927,28
A831922,14,74.971138,140,3,3.1671233,,28
A832507,33,27.584547,105.51,2,3.1671233,741,28
A832944,388,70.681908,2565.8501,2.9375,2.5041096,,29
A833448,11,246.57518,585100,6,2.9753425,741,28
A833466,23,8.3465137,1198.9,4.5,3,,28
A833656,40,28.731472,7234.4932,2.5901639,2.4547944,748,46
A834968,13,76.746704,100.96,4.3333335,2.1616437,742,28
A834972,76,43.637718,6500,1.8,2.7287672,551,28
A835010,8,63.972656,1268.75,1,1.5013698,742,6
A835449,8,49.502029,3195,5,1.8712329,744,28
A835550,84,58.818825,26101.051,2.4285715,1.249315,,13
A835592,15,39.147068,1065.5129,2,2.2739725,,11
