firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
"A258394",2883,65.55619,3872.918,1.960236,24290,381,8
"A259",46,65.49266,13613.54,2.75,4688,,29
"A259152",14,82.60053,3230.15,2,7000,,8
"A259189",248,68.13281,693.23,2.6875,14777,861,8
"A259287",324,43.12461,30348.85,1.722222,9495,,8
"A259448",18,56.79753,16200,1,13419,,28
"A259573",351,71.09995,2720.266,3.461539,7092,869,8
"A259685",32,88.39148,48295.24,1.5,7092,471,8
"A259689",60,128.051,674.8395,4.25,6257,,8
"A259792",1228,52.90024,313.5,2.895833,3166,822,8
"A2598927",29,48.54128,92.4,2,9405,494,28
"A2602845",19,62.51137,33696.04,3,1705,,28
"A260489",10,66.16374,387.44,3,5716,465,28
"A260505",42,55.82863,219.24,2.666667,17519,331,8
"A260598",18,64.21497,135,3.5,7031,469,30
"A261207",1,132.309,1221.46,2.75,5812,591,8
"A261497",82,52.51924,3397.98,1.571429,6328,467,8
"A261507",459,54.78628,125,2.421558,4504,476,46
"A261547",255,53.13519,9388.866,3.027778,23436,581,28
"A261712",47,67.15887,185.49,2.03,3711,332,11
"A261732",3,63.53815,13270.62,3.3125,4931,477,34
"A261835",100,117.4687,300,2.285714,6647,451,8
"A261956",17,66.76477,59.43,2,6875,,17
"A262437",90,82.47734,13267.04,2.615385,4566,206,8
"A262514",33,266.1399,61417.25,3,6879,,8
"A2625614",23,36.09591,10500,2,1191,960,2
"A262598",19,59.07941,126.27,4,1825,461,28
"A263136",68,124.8519,4320,2.2,5778,236,8
"A263288",26,113.4924,11838.44,2.833333,8003,620,48
"A263389",10,64.00387,1500,3,1156,451,8
"A263489",78,93.49639,6850.18,3.111111,6787,771,8
"A2635053",14,94.77526,8074.85,2,1225,,5
"A2635903",3,42.23477,361.68,1,4292,106,6
"A2637348",5,57.39811,816.46,3,8034,,7
"A263830",140,101.4231,5887.41,2.285714,6818,,28
"A263837",488,74.41151,6367.056,2.857143,6841,861,8
"A263867",217,128.9113,2155,3,3682,,17
"A2640788",16,60.14795,2295,2,1401,,7
"A264114",15,98.66462,52.66,2.333333,6773,,8
"A2641458",13,50.66696,1379.855,2,1163,,28
"A2641470",28,79.1769,380.13,5,13332,,8
"A2641506",1,44.0366,9.62,2,11308,,8
"A2641535",75,2391.171,514.74,3.666667,1279,661,8
"A2641560",36,84.31974,1750,3,9679,711,46
"A2641606",46,109.986,49872.66,2.5,8979,476,8
"A2641729",28,102.0664,478.7,4,7883,,8
"A2641731",16,62.55803,56.49,1,7325,829,8
"A264188",28,88.02386,200,2.75,6787,432,8
"A264486",11,57.53885,2596.5,2,4292,,8
"A2646804",19,68.19808,2970,1,5345,467,8
"A264969",59,123.4439,2143.09,2.714286,2070,,12
"A264990",46,85.40919,926.6,2.666667,18806,205,8
"A2650935",38,70.58046,22954.64,3,2587,256,14
"A265200",87,81.97832,312.5141,3.090909,1766,,41
"A2652350",129,109.9694,4813.546,2.916667,2404,,8
"A265240",106,169.067,847.37,3.5,6723,411,8
"A265255",18,31.08364,68.835,1,1334,,28
"A2653096",15,139.2313,1341.68,3,1824,,8
"A2653348",31,135.3065,23454,3,1187,,8
"A2653951",352,78.07719,16231.95,2.015873,943,256,8
"A2654175",24,142.7526,51245.34,2.5,1758,412,8
"A2655446",38,141.1361,34899.32,3,1617,611,8
"A2656793",35,60.31223,11252.32,1.6,1429,259,8
"A2658032",2,194.1572,431.37,3.545455,1279,463,33
"A2660769",8,31.0018,929.68,3,4260,412,6
"A2661377",0,86.9325,2129.77,3,1766,412,6
"A2664730",195,39.42858,36.07,2.363636,1222,620,41
"A2666230",16,35.52701,818.37,1,1613,234,44
"A266652",18,256.7917,1200,5,6573,411,8
"A266767",51,88.60485,55839.1,2.333333,6634,205,8
"A2670488",0,63.10189,840,3,3586,432,14
"A267273",498,48.80664,51433.77,2.279932,4201,471,46
"A267439",23,97.34271,5360.245,2,4627,453,8
"A2674674",4,59.04638,8018.75,3,1459,,15
"A2674875",25,50.80652,11625,2.232759,1313,24,32
"A267552",53,107.9836,54.1,5,3074,,47
"A267657",16,515.3083,7212.12,2.25,6361,931,8
"A267755",38,50.43469,11736.66,1,4778,251,8
"A267837",12,93.93405,1000,3,6504,,20
"A2680407",0,32.83778,650.2,5,2387,412,18
"A268046",41,90.63815,4675,2.75,6556,212,8
"A2680808",45,112.7808,14993,6,1575,,18
"A2681823",30,52.52558,123.23,4,3641,351,19
"A268301",27,39.40884,14400,3,6148,,8
"A268327",54,92.59622,960,2.666667,6483,412,8
"A268332",44,67.42829,48886.57,2,6453,,8
"A268339",245,119.4431,28230.33,2.939799,5996,431,33
"A268466",11,80.25111,16857.94,3,6321,692,8
"A268537",8,51.43343,9.02,3,6435,467,8
"A2687620",8,19.5411,3883.49,1,1217,960,23
"A268959",14,81.95907,2365,2,6328,,8
"A2689795",8,39.76611,1200,2,9793,289,25
"A269025",15,154.1558,49.25,3.5,5784,620,8
"A269045",22,110.3163,350,3,6408,461,8
"A269240",13,55.43263,1270.57,1,5847,,17
"A2694026",15,48.10049,105,3,10836,692,28
"A2694146",1,424.4144,165.2,4,1156,,28
"A2694189",16,57.99254,102.18,3,8365,692,28
"A2694199",14,162.7575,1104,5,5517,,4
"A269498",7,133.8411,2160,5,6279,,8
"A269745",30,90.76455,6333.15,3,4808,854,8
"A269757",335,67.40202,720,2.741935,3376,551,35
"A269781",30,164.0179,540,3,4992,,8
"A269833",153,89.65517,371.74,3.357143,4566,620,8
"A2699318",12,57.09391,6952.62,2,5053,683,28
"A2699602",11,45.08689,176.63,2.5,5183,432,28
"A2702340",0,71.3301,32345.6,5,4543,,28
"A2702902",2,90.87641,44736.45,2,851,522,46
"A2703076",161,77.1677,905,3,2312,702,28
"A2703139",24,84.20446,760.04,3,1279,,28
"A2706073",9,80.92364,2200.39,3,2676,741,28
"A270666",44,41.988,1142.75,1.666667,6206,463,33
"A270771",5,173.178,172.54,3,6208,,8
"A2707896",9,54.40682,5723.129,2,1917,,28
"A2708255",24,102.1946,442.5,4.666667,1838,702,28
"A2708490",5,98.66256,12500,2.75,1205,411,28
"A2708894",507,72.51418,11242,3.5,1735,869,28
"A2708901",12,59.98467,38341.44,2,1794,,28
"A2709455",18,51.28174,3481.47,4.5,1309,711,28
"A2709617",3,34.93443,1238.9,3.333333,382,465,28
"A2710060",26,131.6525,2171.56,3,1370,,48
"A2710276",192,84.0435,500,3,1529,493,28
"A2710339",4405,129.8136,2885.563,3.550725,1460,,28
"A2710477",0,111.4081,3832.713,3.612903,364,601,41
"A2710478",0,131.4144,2200,3.469256,1460,602,28
"A2710603",37,80.25816,17553.13,3,1313,,28
"A2710794",3,69.30974,613.01,2,1109,477,29
"A2711095",158,44.30225,5000,2.3,1217,,28
"A2711541",34,131.5071,1582.194,5,1207,,11
"A2711803",33,130.9488,34956.02,5.333333,1290,692,28
"A2711853",25,50.49909,12740.61,2,1374,,28
"A2712361",57,159.9526,7500,3.5,1348,661,28
"A2712680",38,53.22536,643.21,3.666667,1278,854,3
"A2712707",46,140.4398,13949.85,3,1217,469,8
"A2712898",18,62.96868,6281.365,3.6,1289,611,28
"A2712937",17,70.56303,1314.49,1.8,1279,732,28
"A2713081",147,49.94672,41427.68,2.9,1279,461,28
"A2713608",18,62.93277,13254.32,4,1126,,28
"A2713759",35,61.82656,73.03,2.333333,1099,841,13
"A2716600",4,34.10955,1297,2,7579,,29
"A2718624",49,68.92312,192.02,3,1201,289,29
"A2720207",17,34.15324,1746.4,3,364,581,11
"A2720542",10,99.17819,2775.2,4,967,412,23
"A2727569",37,48.77482,1300,3.5,20937,108,33
"A2727994",65,74.83506,1275,3.6,1460,855,33
"A2728795",7,22.7273,492.0557,3,456,,34
"A2729826",10,73.52291,2944.92,4,3600,932,35
"A2730602",9,44.08429,1888.89,2,3500,552,35
"A2730747",0,81.28619,105,2,2920,474,35
"A2733183",0,93.5129,337.01,2.48,639,432,9
"A2734961",2,58.05689,14047.69,1.666667,1335,,41
"A2745085",5,20.96967,8372.6,1,1446,862,41
"A2745318",12,45.2966,1945.75,3,1429,791,29
"A2745354",115,109.3033,3792,2.25,1429,551,41
"A2745357",54,93.75311,1210,4.8,955,,41
"A2745537",31,57.2549,2689.155,1.777778,1323,412,41
"A2748226",64,49.96566,714.81,1.166667,2837,432,8
"A2750829",3,37.02195,94.96,2,4539,422,10
"A2751884",0,34.59546,640.79,1.8,1152,412,45
"A275277",20,71.90641,4883.35,2.5,4839,370,43
"A275283",49,88.71275,9721,2.2,4109,181,8
"A275305",3,189.5858,345.0925,2.5,7031,,8
"A275498",27,40.73223,1950,2,6239,,8
"A275576",45,101.3504,93882.7,2,6206,,8
"A2758618",5,86.69118,36.99,5,1309,,46
"A2760826",7,87.15079,2596.63,5,1064,692,46
"A276151",59,161.6466,4300,5,6149,,8
"A276435",87,103.6772,270,2,6057,,8
"A2765003",19,38.42293,22380,3,9858,,50
"A2765025",75,71.71519,3989.66,1.5,8017,109,50
"A276653",7,71.69255,12207.1,3.666667,5951,774,8
"A276810",45,43.11401,307.89,1.666667,4231,110,17
"A276897",13,55.5594,510.8,5,6079,581,8
"A276945",27,97.5511,231.1,2.714286,6118,451,8
"A2770208",52,42.57069,328,2.0625,152,871,39
"A277057",2,70.08152,5031.36,1.666667,6118,132,8
"A277180",48,206.0532,814.1173,3.333333,5898,,18
"A277195",13,72.65922,423.28,5,4627,,8
"A2773934",14,32.72334,600,3,3865,,3
"A2774528",16,41.15781,135,3,6939,,28
"A2786472",7,112.4315,226.63,3,3486,,28
"A2799859",21,49.80692,2030,6,1627,464,28
"A280120",3,49.63022,198.63,1,6057,256,8
"A280134",13,68.94257,505.95,3,6061,,8
"A280140",97,193.2661,1950,3.571429,4474,464,46
"A280434",10,79.74844,1639.08,2,18022,471,8
"A2804408",80,49.51002,19030.07,2.375,1446,551,3
"A280461",11,58.62376,249.24,2.5,5965,453,8
"A280535",12,154.9383,1607.35,2.333333,5843,477,8
"A280630",0,142.8571,1196.975,1,161,,8
"A280859",26,75.60056,590,5.666667,2952,862,8
"A2809291",3,45.41934,87.75,2,2982,15,6
"A280960",45,99.64334,1500,2,5965,466,8
"A2810030",2,42.41375,591.24,3,5022,,6
"A2810671",0,62.92051,2000,2.881356,121,21,6
"A281088",0,49.24097,459.29,2.5,1035,473,2
"A281347",321,73.56966,595.59,2.410256,5863,222,8
"A2814717",15,33.65326,243.1,1,11169,,28
"A2814935",7,38.29823,136.53,2,7619,,28
"A2815968",8,35.18069,2800,3,8480,,8
"A2817629",4,74.747,13000,2,639,682,8
"A2817877",244,111.7935,280,3.714286,6695,620,8
"A281793",14,80.41496,12262.06,3,5764,,8
"A2818080",15,65.75359,70568.61,1,3804,466,8
"A281817",190,88.17378,2247.943,2.153846,5843,,8
"A281831",13,115.3117,135363.7,3.333333,5880,,30
"A281903",90,77.16893,4968.182,3.4,5851,,8
"A281976",82,232.8889,710,3.444444,5856,,7
"A2822619",12,73.85909,90,3,2366,,28
"A282364",221,78.08855,591.545,2.095238,5692,,8
"A2823689",82,53.7319,124.13,3,781,475,41
"A2824081",7,80.12603,1200,2,548,,8
"A2824252",29,64.80883,350,2,974,,2
"A2824446",4,149.6032,5235.935,2.4,639,,3
"A2825081",8,87.54185,1800,1,1289,,8
"A2825476",6,42.4946,542.65,2,1278,,8
"A2826920",22,82.49447,66.5,4,1095,,43
"A2827336",16,58.69183,1800,1,1064,591,8
"A2828817",14,77.32877,10860,3,598,,8
"A283116",61,50.67065,328.138,3,5753,,35
"A283120",15,150.2591,5219.807,3,3957,,28
"A283554",0,86.88389,7820,3,5534,464,8
"A283587",61,104.2525,2274.997,3.666667,5112,581,8
"A2836722",49,105.6036,150,3.666667,4040,289,12
"A2837063",8,67.25214,101.13,2.5,1591,522,12
"A283809",35,125.3206,8861.51,3.5,5681,432,8
"A283959",81,138.0795,2520.873,3.666667,5631,,20
"A284048",79,59.58783,14311.68,2.125,5662,,3
"A284117",10,134.5596,801.47,3,5509,,8
"A2841896",33,42.39955,497.37,3,30,711,14
"A284209",65,124.6987,16708.4,2.9375,5477,862,8
"A2844235",9,43.68463,120.965,5,760,,46
"A284431",212,117.0395,6064.58,2.307692,5478,181,8
"A284475",1175,128.5679,9158.625,3.2,10836,,8
"A284482",64,103.8193,1200,4,5568,212,48
"A284542",21,152.7772,1303.91,3,5477,469,8
"A2845993",5,43.90836,1179,2,7837,563,17
"A285000",44,56.96626,141.3333,2.8,9118,464,8
"A2850496",13,47.89595,4200,2,943,,18
"A285224",15,100.9227,52990,3.666667,5523,494,8
"A285319",537,54.94333,9811,2.175879,5509,782,8
"A285383",3,111.8049,481.7019,3,578,,39
"A285614",19,37.29191,4800,3,5478,465,31
"A285625",20,95.20386,2821.244,3.25,5387,,8
"A2857272",41,54.25138,942,3.833333,1144,721,24
"A2857365",7,77.20879,3250.5,2,1093,,24
"A2857419",4,47.32246,15.03,2,851,,48
"A285900",27,82.84058,21682.76,2.5,5453,749,8
"A285936",0,167.8571,1797.565,2.5,4167,,8
"A2859887",27,177.4137,9083.76,6,830,,11
"A2860909",5,76.71233,46.28,5,1281,,28
"A2860917",44,79.08142,9.02,3,7335,711,28
"A286104",1572,56.38794,270.2,2.193877,5112,855,8
"A2861059",26,97.59822,5500,3,10045,259,28
"A2861195",22,33.32156,2350,3,2556,,28
"A286243",323,93.6088,23521.21,2.5,4931,222,8
"A286361",11,131.8716,4018.385,3.8,4778,855,28
"A2864686",0,248.6188,1144.91,2,788,411,28
"A2865248",6,123.3508,391.43,4,4535,,28
"A2865629",98,88.5152,38023.5,5.666667,4759,854,28
"A286587",40,82.3477,8527.4,2.8,5296,412,8
"A2867390",551,129.1997,99214.29,2.857143,913,201,11
"A286884",686,91.99386,4705.88,2.606061,5326,212,8
"A286947",17,44.25306,3617.85,2,5229,,8
"A287005",12,130.5987,22909.57,3.5,6142,,8
"A287014",77,66.14433,441.3,3.8,6208,581,17
"A2870155",316,42.8197,3040,2.333333,1045,871,28
"A2870884",46,49.09942,3680,2.571429,1061,869,28
"A287127",12,34.15533,10181.66,3,1747,,8
"A2871555",8,177.5134,14725,3,2009,,28
"A287244",22,57.50237,553.2267,3,5081,,35
"A2872965",2,45.26812,18380.17,2,395,,28
"A2872987",19,69.46638,8000,6,1491,,8
"A2873039",8,71.18775,659.2,4,1505,466,28
"A287360",30,125.1027,1043.97,2.6,5225,471,8
"A2873922",11,82.10184,37749.95,4,1354,,28
"A2875090",90,70.35584,36.07,2,821,421,50
"A2875378",33,213.4894,5677,5,670,774,28
"A2875393",19,27.04526,696.75,2.5,1061,,28
"A2875580",91,184.1072,1200.58,5,1035,829,28
"A2875583",982,124.5552,6409.447,3.634921,882,,24
"A2876074",60,75.1664,10700,4.333333,969,581,28
"A2876710",7,32.47268,1305.42,3.5,784,661,28
"A2877733",0,45.25378,81.75,3.666667,729,829,46
"A287851",11,122.4658,234.7,3,5170,466,8
"A287926",3,85.84832,3298.07,2.842105,698,802,35
"A288002",34,90.46466,8294.13,3,1674,,46
"A288125",16,182.5753,274.74,5,5148,433,8
"A2882762",4,56.07613,16042.7,5,1035,461,29
"A2882835",51,40.826,24.04,1.5,1453,,29
"A2883369",7,262.06,2461.85,2,578,,29
"A288585",94,67.20006,927.4485,2.6,5081,651,43
"A288873",221,93.47827,32312,2.5,5022,960,8
"A288959",44,72.61504,97.09,1.75,4953,,8
"A2890707",69,57.57781,450,1.666667,1613,244,33
"A2890881",65,501.7975,80,5,821,,28
"A2893500",11,55.43791,110,2,1345,521,35
"A2893670",6,28.90873,21.04,3,557,,29
"A2898316",21,130.6842,3302.333,4.333333,1053,,38
"A2902923",4,41.20662,100.21,2,3858,452,41
"A2904670",18,43.99529,30446.77,2,1187,,8
"A2905393",13,56.28033,9,2,882,,41
"A2906174",5,111.2197,256.5,4,913,,42
"A2919231",0,99.73779,9.02,2,229,467,36
"A2921425",4,69.88148,86.18,3,698,,28
"A2923271",4,67.8912,220.2,3.5,876,773,8
"A2926180",9,173.8272,216.4,3,3266,,11
"A2926976",0,41.32094,45,3,1095,,28
"A294562",0,339.9237,2246.99,3,4340,,8
"A294568",169,47.45391,80.15,2.538461,4792,233,12
"A295221",144,176.5488,1980.2,3.5,4900,521,8
"A295265",15,41.95118,747.36,2,4827,381,28
"A295397",4,76.45461,40000,2.333333,553,412,7
"A295409",17,84.48132,2094.62,5,23163,131,8
"A295468",157,63.24437,4039.6,2.521739,4413,532,28
"A295717",45,127.7777,1350,5,4382,721,8
"A295818",20,59.50816,145,2.5,3280,463,8
"A295912",252,157.6267,6864.054,2.4625,1838,591,28
"A2959127",73,70.87619,1927.772,3.285714,821,,6
"A2962296",2,40.58899,165,5,6757,,8
"A2962322",22,44.88438,430.58,1,10622,,8
"A2962454",4,30.53719,100.79,3,7853,,8
"A296363",51,46.22352,554.12,4,4657,,8
"A296432",39,43.14612,4849.5,1.8,4603,561,8
"A296663",85,69.30877,2685.87,2.166667,4641,494,8
"A2968960",346,47.28625,4650,1.992308,395,932,43
"A296933",26,88.87454,4937.2,5,4292,,12
"A297038",12,90.84692,4171.92,2.636364,4382,109,28
"A297087",53,98.11075,431.75,4.2,4627,469,28
"A2973999",69,77.87904,1882.5,2.076923,448,,8
"A2976824",25,38.23264,5870.805,2.666667,141,873,10
"A2978805",73,49.20767,311.53,2.6,729,,11
"A298277",4,54.15175,1300,3,4181,,8
"A298325",1,172.6247,478,3,4443,,8
"A2983342",9,82.61961,2004.19,3,814,552,14
"A2984166",0,46.55874,2340.17,3,660,563,14
"A298484",11,69.96101,3646.31,3,4351,467,8
"A298551",30,53.86749,11207.16,3.5,4504,411,8
"A298775",33,124.6805,160.76,1.5,4372,,8
"A298790",111,105.7889,9400,3.571429,3865,869,8
"A298838",81,206.9176,947.4833,4.166667,4474,212,8
"A298903",29,56.44136,4332.681,2,3913,,28
"A298997",148,91.62367,1520.098,5.166667,1856,,41
"A299012",23,23.35728,4797.9,2,4382,731,8
"A299072",7,50.77617,5181.3,3,4368,,8
"A299253",7,138.1298,11532.42,4.222222,2831,352,15
"A2993129",2,45.11592,10000,1,1024,411,21
"A299699",74,106.1134,255,3.363636,4365,774,8
"A2999406",46,55.40063,11400,4.916667,416,855,28
"A3000579",49,199.645,5242.46,3,17957,,35
"A300058",399,123.8371,601,3.25,4292,861,8
"A3000723",9,41.2431,121.55,2.5,6976,,28
"A300117",83,88.19762,462.1417,2.666667,4308,,28
"A300139",58,75.22353,112.5,1.5,4139,433,8
"A300226",107,128.792,7320.02,3.666667,4078,,28
"A3003940",0,65.64846,56000,3.5,1011,464,28
"A300417",124,59.52499,12.62,2,3804,245,8
"A300493",24,92.92252,2008.268,3,4109,,8
"A3005438",17,44.03425,943.93,4,4512,,50
"A3005488",9,81.9677,24144,5,4769,702,28
"A3005605",4,224.8022,182.11,4,577,412,28
"A3005610",16,54.08384,120,4,3720,,45
"A3005653",11,50.00531,194.9,1,3651,,28
"A300793",15,86.896,8400,2.333333,4201,236,45
"A3008606",510,139.9405,4682.15,3.461539,395,731,28
"A3008768",7,76.42509,2227.93,2.5,1571,261,28
"A3008900",1,61.54167,11081,3,1537,422,28
"A3009070",4,30.924,6.14,2,333,,28
"A3009372",10,88.14556,9407.51,3,548,,3
"A3009627",0,40.76009,6120,2.155,403,781,29
"A3009799",2,63.04836,1388.8,3,151,,28
"A3009827",2,134.91,79.18,4.5,668,351,28
"A300986",13,51.8732,12208.84,2,4194,,8
"A3009891",13,44.81437,12.02,2,1025,,28
"A3010073",5,35.0698,34610.54,2,1064,960,28
"A3010074",9,80.6263,970,3,420,,28
"A301017",240,57.0203,40,2.142857,3470,463,8
"A3010262",0,57.72104,3342,4,1050,432,28
"A301059",55,92.223,9.02,3.25,2131,257,50
"A301087",21,215.9332,9737.5,3,4173,,8
"A301121",8,137.7634,470.21,3,4174,,8
"A301169",51,109.3048,90180,3.5,4092,,8
"A3011696",22,31.84743,40.06,2,729,464,28
"A3011697",5,32.23852,40.06,5,729,464,28
"A3011843",140,43.29016,400,2.666667,698,,28
"A3012297",10,98.29907,235.3,4,697,749,28
"A301261",0,124.8268,7810.586,2.857143,3710,591,8
"A3012832",36,44.84095,5885.784,3,639,,27
"A3012988",18,342.4657,100,4,578,,28
"A3013345",3,73.69086,32400,3,578,620,28
"A301346",31,47.14931,588.29,3,3825,,20
"A3013838",4,48.53293,310.1,2.25,364,453,11
"A3014093",102,48.28073,220.2,1.666667,499,,28
"A3015071",11,99.17652,63108,3,379,920,28
"A301690",9,53.1,8787.85,2,4017,,8
"A301695",4,175.5463,40111.92,3,3651,,8
"A301699",24,97.91976,74506.8,4,4048,,8
"A301735",39,52.6166,58949.95,3.5,2768,,18
"A301736",13,280.6269,83.54,2,4005,522,8
"A301789",347,94.9099,915.38,3.307692,4021,639,8
"A301798",12,36.40912,75.6,2.5,2648,692,8
"A3018301",0,38.76506,1653,2.5,183,108,29
"A3022964",12,41.91002,3702.97,2,548,,28
"A3024985",49,75.09425,870.89,2.666667,1460,,46
"A3025056",163,38.43431,1068.617,2.5,654,879,33
"A3025274",9,53.65118,112,3,842,451,37
"A3027341",13,50.71334,320,1.5,582,467,38
"A3027557",24,48.29604,3033.33,2,280,477,28
"A303298",139,196.7985,8000,4.125,3255,774,28
"A3035221",22,78.25185,13251.7,4.166667,4170,702,41
"A3036059",39,78.42088,433.57,2,1552,551,41
"A3036294",22,58.57279,5040,2,452,551,41
"A3037374",13,148.3841,6514.348,3,562,,41
"A3037438",18,59.61481,9365.5,1.1,364,439,41
"A3037545",0,65.936,8299.995,3.571429,298,591,28
"A303879",29,65.49356,3384.95,2,3835,257,8
"A303976",810,104.5199,826,3.351955,3013,611,46
"A304130",10,222.1913,80.48,3,3901,411,8
"A3042928",16,41.31617,16034,5,6112,265,46
"A304343",51,132.1946,285.68,2.666667,2709,661,28
"A3043879",7,71.33891,1311.94,3,3577,,46
"A304394",1,244.3276,1582.36,3,3865,,23
"A3045080",1162,87.18452,4454.3,3.877193,1264,861,46
"A3045916",77,85.2474,1393.47,2.333333,548,162,36
"A304628",19,45.27873,705.675,4,3592,,43
"A3047129",48,83.70294,25751.15,2.5,395,467,41
"A304748",23,53.51373,13660,3,3852,411,8
"A304820",369,96.34538,4500,2.875,2982,,8
"A3048365",12,88.61052,3255.18,5,2300,411,47
"A3048426",42,49.64017,176.63,1.5,694,323,47
"A3048554",8,164.3835,180,5,625,612,28
"A304870",13,93.18526,414,2,3833,,8
"A305011",46,78.89734,27912.9,3,3804,411,8
"A305062",116,49.57975,3600,2.714286,2708,551,43
"A305095",92,46.57661,768.09,2.666667,3461,461,8
"A305232",204,80.78616,4700,2.833333,3773,475,8
"A3054411",12,57.53425,1080,3,15926,,8
"A305539",1,80.86948,150,3,3620,,8
"A305794",27,76.43197,546.41,2,2977,591,8
"A305843",19,44.83139,6367.133,3,3651,,46
"A305916",31,216.3381,7198.46,2,3599,,8
"A306072",65,117.6423,573.52,2.75,3620,841,8
"A306133",50,135.5408,13635.75,4,3634,,8
"A306230",13,51.17228,136.55,1,3561,,8
"A306310",85,59.2702,159.05,1.875,5812,532,8
"A3072796",25,45.5686,426.38,3,296,494,9
"A3081337",9,56.93071,223.23,1.666667,1766,551,7
"A3081341",1,58.44129,226.24,2,277,,7
"A3081347",0,56.3637,223.23,2,1766,,7
"A3081348",1,37.47318,221.42,2,1705,551,7
"A3083358",46,62.05583,1721.215,2.75,255,511,7
"A3083764",42,164.7062,90,2,115,432,7
"A3084147",11,48.00019,2909.93,1,1279,,17
"A3084195",1,63.91045,14372,3,7774,642,8
"A3088358",5,43.93216,86,3,683,,8
"A3101631",0,51.74129,1615.58,4,347,,46
"A3102940",13,46.5844,226.63,1,2725,,28
"A3105450",2,18.36,576.51,2,333,,14
"A3106805",0,197.8333,81.25,2.888889,2538,591,15
"A3106988",56,71.13284,6280.71,3,1705,,15
"A3109229",91,138.7792,607.87,3.25,548,702,8
"A3112025",39,33.62603,4600,1.5,364,382,18
"A311237",156,50.38572,150,2.5,3455,479,8
"A3119223",4,149.8733,17065,1.666667,305,561,25
"A3121147",198,147.3145,3041.631,3.277778,364,,46
"A3121261",6,78.26659,250,2.666667,7883,591,48
"A3121284",13,116.7391,8823.54,4,4643,,8
"A3125489",7,41.25,50,5,91,900,28
"A3128316",5,79.39726,1269,5,1705,,28
"A3132334",7,25.7329,831.45,3,399,829,28
"A3132697",36,47.19829,300,4.333333,58,602,28
"A3133301",11,45.99852,1104,4.333333,305,,28
"A3133487",93,160.0249,23714.68,4.285714,213,,28
"A3134149",55,65.51879,15293.63,2,213,,28
"A3139521",88,101.3125,300,3.428571,71,931,41
"A3151842",2,41.636,3204.501,3,128,,1
"A315208",79,52.09499,295.39,2.327586,851,531,30
"A3154734",40,35.42102,460,2,1248,561,41
"A315771",194,69.06443,7752.882,2.4,2982,862,8
"A3158192",2,193.2105,37743,3,57,466,43
"A3161777",2,53.25645,270.2,2,30,360,25
"A316306",5,116.0206,3208.82,3,3286,467,8
"A3163945",50,29.90887,150,3,364,812,8
"A3167896",9,46.44686,124.56,3,5357,,50
"A316805",173,54.24615,12218.86,1.9,3209,471,8
"A317660",45,77.46097,41.48,2.4,3147,522,8
"A318468",121,191.4563,514.96,4.181818,3161,,28
"A320620",34,47.49208,458.215,2,2921,829,8
"A321094",39,104.0452,3021.22,2.666667,2617,,43
"A321144",45,107.6667,675.17,3.5,2951,791,8
"A321600",23,55.66506,8254.33,3,2921,464,8
"A321612",18,449.1441,446.75,2.5,2887,466,8
"A321908",25,69.16476,2312,3,2899,,8
"A322043",21,64.94767,65.31,3,2818,,8
"A322413",3,51.24356,2057.22,3,2803,412,8
"A323552",0,337.57,1753.006,1,695,,8
"A323560",136,55.4707,97.335,2.777778,2766,,28
"A323617",381,93.27856,10114.98,3.541667,2740,711,8
"A323740",27,52.42614,9146.38,2,2678,,8
"A324066",50,236.3636,495.81,5,2648,,8
"A324111",58,170.9137,40,5,2678,466,8
"A324174",261,99.39697,602.9244,3.035714,2648,,3
"A324677",9,38.22305,1768.217,2,2472,464,8
"A325598",78,97.77931,797.9233,3.033333,974,511,21
"A325626",35,70.28865,9050,2.5,2496,466,8
"A326050",33,112.0159,1398.8,2,2178,451,8
"A326580",25,195.1641,647.97,5,60,,8
"A326877",10,60.05847,4700,2,2314,467,8
"A327070",2,132.96,1069.601,3,882,649,43
"A327861",22,69.48196,7719.73,1.666667,7822,412,9
"A327862",22,41.14285,4298.63,3,22274,133,9
"A327869",65,72.60211,3312,3.666667,22160,581,9
"A327892",848,88.32034,1940,2.719008,14943,,24
"A327897",207,80.72607,2000,2.214286,14578,412,9
"A327910",87,159.3903,649.43,2.166667,13391,222,9
"A327924",19,53.62265,236.27,3,12509,,9
"A327931",57,94.65796,953.24,2,12233,252,9
"A327935",7,44.9103,9.62,2,11687,,9
"A327936",1,118.137,6.61,3,4413,162,9
"A327944",4,53.11156,860.82,0,11854,,9
"A327960",59,56.16384,6.01,1,11483,251,9
"A327966",58,72.31945,644.75,3,11322,431,9
"A327975",20,80.52422,9.62,3,11201,,9
"A327979",11,47.41249,1896.35,3.153846,10810,412,9
"A327982",84,94.24482,140625.7,3,10643,412,9
"A327984",13,40.61607,4560,1,2982,12,13
"A328001",97,43.58949,2173.04,2,10379,141,9
"A328005",54,38.15216,46389,3,10276,,9
"A328007",14,50.80811,1061.25,3,10226,233,9
"A328015",47,61.87898,90.16,3,8744,421,9
"A328048",65,66.20714,22.83,3,9565,712,9
"A328052",29,78.1609,59.9,2.333333,9495,279,9
"A328075",26,47.78942,920,3,8886,,9
"A328142",256,163.3741,65.52,4.458333,6577,453,9
"A328148",22,62.24285,510.43,3,8400,,9
"A328180",1,106.8808,60,2,4747,162,46
